"RID","gender","age","education","IPIP50Agreeableness_1","IPIP50Agreeableness_2","IPIP50Agreeableness_3","IPIP50Agreeableness_4","IPIP50Agreeableness_5","IPIP50Agreeableness_6","IPIP50Agreeableness_7","IPIP50Agreeableness_8","IPIP50Agreeableness_9","IPIP50Agreeableness_10","IPIP50Conscientiousness_1","IPIP50Conscientiousness_2","IPIP50Conscientiousness_3","IPIP50Conscientiousness_4","IPIP50Conscientiousness_5","IPIP50Conscientiousness_6","IPIP50Conscientiousness_7","IPIP50Conscientiousness_8","IPIP50Conscientiousness_9","IPIP50Conscientiousness_10","IPIP50EmotionalStability_1","IPIP50EmotionalStability_2","IPIP50EmotionalStability_3","IPIP50EmotionalStability_4","IPIP50EmotionalStability_5","IPIP50EmotionalStability_6","IPIP50EmotionalStability_7","IPIP50EmotionalStability_8","IPIP50EmotionalStability_9","IPIP50EmotionalStability_10","IPIP50Extraversion_1","IPIP50Extraversion_2","IPIP50Extraversion_3","IPIP50Extraversion_4","IPIP50Extraversion_5","IPIP50Extraversion_6","IPIP50Extraversion_7","IPIP50Extraversion_8","IPIP50Extraversion_9","IPIP50Extraversion_10","IPIP50Intellect_1","IPIP50Intellect_2","IPIP50Intellect_3","IPIP50Intellect_4","IPIP50Intellect_5","IPIP50Intellect_6","IPIP50Intellect_7","IPIP50Intellect_8","IPIP50Intellect_9","IPIP50Intellect_10"
1044758,"female",19,"CurrentInUniv",5.28285768912842,3.34005348253229,5,4,4.47035329268192,3.46389658170077,2,1.11805759228651,2,1,6,2,4.16407640761552,3.22444696278622,5.76679490484206,6.19829178059187,5,5,2.92190656042701,3,3,1.72697243653498,0.2632552845465,5,3.89169700362363,3.78337326170618,3,4.46598159352414,2,4,3,2.44703752848075,1,1.25972082297935,2,3.69480566149736,3.49603486953419,3.74134865970286,3,2.53757971640661,5.56240274619492,6.00023728512494,2.35711519959863,5.28471407321034,4,3,3,3.16578627583841,2,2
1090696,"male",20,"CurrentInUniv",5,5,6.48441228639499,6.99727037722454,7.04978480882466,6,0.585007162140406,1,4.85605203923672,3.4816736619008,4.01040404241819,5.2312262990926,4,3,4.83184295583667,5,5.7246947058777,4.82224554904924,3,2.24860060434158,5.46518838754123,3.68331602878285,4.04212346150127,5.89285440816004,4,3.6168922808119,3.95188520340032,3.64498652390267,1.77341029168032,3.01398951234543,6.15756001056347,6,3.08392775124996,6,5.42763700925546,1.22748595498879,4,4,4.31640879712023,4,3.93311899235977,4,4,5.21032517220442,5.36732759183456,6.57937865088064,4.78596784333432,1,0.959550799065214,3.39286287792775
1093427,"female",17,"less12yrs",5.20701776021345,5.11362810323606,5,5,4.81493354789252,5.39931248864293,1,1.8877406770511,2,1,2,2,0.67341141341457,1.56789336251443,4.81401096607019,4.53558227080233,5,6,3.59675625676613,5,2,1.71823372203413,0.93560255154651,5,1.24953876695516,2.19373530041337,4,2,5,5,5,3.06852092953596,3,1.88757163278235,4,3.48188307171714,2.76305527691483,4.38523542930496,5,1.42771271236445,4.8050840093665,5.15014530486968,2.27235917406777,5.57839237706891,4,5,5,1.63464395397256,3,2
1096513,"female",19,"CurrentInUniv",6,5,4.98533141253722,3.25728792111764,5.11130616037675,3,2.02577736277868,4,5.48023870630533,3.40893586778925,3.21469101578075,4.88889948591895,6,4,4.147988946984,3,3.78340993942341,4.71416480930229,4,4.22433959460059,3.96344049197533,4.72975499933057,5.42844535718037,3.87437201066447,6,1.29497405068893,4.5549968483959,4.02928580173932,0.423075912651858,5.31627179255766,3.34822498930881,5,6.66153391175291,5,3.93211466509954,2.3759669909832,2,6,2.911257187123,1,4.22429572358741,5,4,4.22930043742151,6.60047623638665,5.21387780397118,4.34107896473645,1,2.95683179345037,2.3303115263333
1109449,"male",31,"CollegeDegree",5,4,4.79699360520853,5.3739105359984,5,6,1.07422002464535,1,-0.00325501563975328,2.17012944058133,5.5385019585463,6.69227928846241,6,3,5,5,5.89534511766464,5.18982133682661,3,3.12489259245654,3.73760603210973,3,5,5.3250007789845,4,4,4.59082485323366,5.03858522473964,0.145380987972074,3.14436694846804,2.29024450062879,4,2.867851255093,4,4.52002386181062,4,4,3,2.90272735354077,3,6,4,3,6,6.1306209050543,4.86163124605695,4.05747332122381,1,2.19847212526615,2.78951982588093
1135687,"female",20,"HSgrad",6,5,5.37342338182563,5.1229739468925,5.23180272611196,5,1.07126372115696,3,1.95545066788021,3.41598873097563,3.45560078539823,3.21415880467234,4,4,2.57618053918012,3,2.56164331759075,2.71548979254377,3,3.96543667630797,3.47681836863574,3.44304685728486,5.12820819618624,4.38608664460177,4,5.63346337030447,4.35375254437213,3.61815473160547,3.46439868397514,1.68875888877035,4.00404344859815,4,4.10146222814478,4,4.89356942034891,3.27215362387383,4,3,3.0218520596344,3,2.90405165671046,5,3,6.31652062860653,2.67390419206008,2.89575525594401,3.25014802271505,4,2.3432285165384,2.06850535582931
1255206,"male",18,"SomeCollege",5,5,5,5,2.7637433771724,5,5,4,3,1,3,4,5,3,3.77635886280561,4,5,4,3,3,2,1.87838364191308,5.1500848066746,5,1,2.21219417016531,2,2.63892933071358,1,5,3,5,5,3,2,3.30762266498681,5,5,2,4,4.01121772270267,5,2,2.37646793569431,3,4,5,5,4,2
1258414,"female",17,"less12yrs",4,5,5.23023109943484,4.51591296559757,4,5,2.39908574646947,4,2.86051444258798,0.977440612054698,5.91041872615442,5.06355696089335,4,4,5,5,4.92718001264867,3.17085658164184,4,0.720466812676254,3.31492567276137,4,3,3.91679301621061,5,5,4.36052450333515,3.96210561961736,4.0953503091411,3.36019671033388,1.85694067558295,5,2.35601559319666,4,3.16821711202453,3,3,4,3.16066990164845,5,4,6,5,6,4.83257576017394,5.01584620254838,4.8636836064276,2,1.51816325211962,2.84110420303206
1263333,"female",34,"CollegeDegree",1.25193752331471,5.16849146288937,6,5,5,4.3668838972603,1,3.18117634303345,2,1,2,1,-1.30670213209756,5.11916693006587,5,5.39450304235104,4,5,4.65364047202438,2,1,2,1,4,-2.83062066036158,2,3,1,6,4,4,2.54474532699135,1,4.48958320379549,4,5,4.36517461148427,1.24630342451805,4,4.26893160613284,3,5.71193892718122,7.95042707623093,6,4,6,6,-0.116571286029002,1,1
1274999,"female",17,"less12yrs",6.56977892739465,5.88874104305258,6,6,6,5.71854553275435,1,1.13627528430109,1,1,3,3,3.41864370300276,5.92028717656272,3,4.66683943650609,6,4,4.78724909799613,2,3,3,2,6,4.08225608376604,4,6,4.7464936416961,5,3,6,4.33614356687603,5,3.84004503515155,6,1,1.64145273064087,3.02370223322386,1,0.178613840925671,6,3.79051248442181,2.42763414771221,5,4,6,3,0.208128733513875,3,4
1348351,"female",33,"GradOrProDegree",5,6,5.95347748183123,5.83910974654771,6,5,2.31638094154782,1,2.6433519569475,2.01938094287814,4.30494838458821,4.21002907540666,2,1,5,6,5.36832330833582,8.03864239350512,5,2.51935140750188,2.52214121576419,1,1,3.57568903535986,4,1,4.12661667234518,1.68139018524474,3.88769429799993,3.83901517488795,5.54049536884974,5,5.01539705002121,5,3.79660422120718,2,4,4,1.48801097187144,1,6,6,5,6,6.08489132186375,5.60625548663285,4.91745999875867,1,3.25651864207653,1.7373700258508
1400373,"female",20,"CurrentInUniv",5,5,6,6,4.56737790091494,5,1,1,1,4,5,2,4,4,5.83344728216188,4,5,5,3,1,3,2.42122845773831,0.583676548714652,5,4,3.21589730092246,3,2,3,4,5,5,3,2,5,3.45362115040252,4,2,1,1,7.07614961365976,6,5,6.94427394821167,6,5,6.01810245592478,2,1,1
1408720,"female",25,"CollegeDegree",5,5,4.24066094193931,4.03745897224716,4.97666204350079,5,2.4312337295143,2,3.98326267193711,2.18086208548751,3.74039091170257,4.5725529007889,5,2,4.82029039811988,4,4.10305862017536,6.60110226209247,4,3.30492351198458,4.42877341821269,1.37485296433614,2.2920532534453,5.29281501941871,3,1.276292590275,3.55461690717999,2.73247748769678,2.17810968889968,6.06634149429146,4.84197049406044,4,2.7138478221586,4,4.75862764770685,1.4268657595061,4,4,3.63324182266406,2,5.03071673864753,5,5,4.29789071150646,5.28170829304548,4.56086708045498,5.04694148530548,2,2.80823043867524,1.8560640225089
1462949,"male",27,"CurrentInUniv",1,5,2.34527913898412,4.20502556688478,3.28767505308426,2,5.71243411484286,4,4.64444070415499,5.99149753953596,4.24536246485486,2.64657567077461,4,1,6.46596576762156,5,4.09768242453441,6.07468575923195,5,3.07246139140927,3.51606866899916,1.29325012824637,2.01011122360919,3.71371702603292,5,3.92586112471083,2.34843211023539,0.81657239389969,2.74553472858891,3.74024018983732,4.0920888310523,6,3.25222178108365,4,2.38108077528282,1.72739245581095,5,6,2.22810011347176,3,5.31106521806375,6,5,2.903884786936,4.52218649622426,4.05041651787543,5.3715499995085,5,3.83272044867844,0.83873376132784
1517942,"male",26,"CurrentInUniv",5.11408631566059,4.81876582152194,4,5,4.63128439037987,4.14189315972127,1,0.560203257328718,3,1,6,3,5.028660569643,5.6346123654446,6.58774326543434,3.84044744742249,6,2,1.96810331997485,2,4,4.7469925464189,1.95976228522676,6,2.98129036009982,3.74704948662641,4,3.20325136843187,5,3,4,4.95216103014379,5,4.67703091290812,6,1.03310900116544,1.4265169827574,-0.627390170080078,1,-0.692409584471836,6.20664923209617,7.03132599471955,7.27592493497577,4.3747724608153,6,4,6,2.8790043321301,1,1
1527313,"female",47,"GradOrProDegree",6,6,6.41819001867427,7.42526085771956,5.93199847033281,4,0.979552189749817,1,2.59918242677821,1.01731772157584,4.62538143098624,1.90992291853559,1,2,6.40178874338279,6,5.63524463197257,3.28060466368236,2,3.76375033886104,4.86711504903355,5.10726785055941,3.42215478412519,6.64253887011036,4,4.23185872007848,4.84834645350271,3.43895426469757,2.19242238124642,1.78917237243561,3.53831868114495,4,4.17491338026807,6,5.80344313088555,1.51174681702209,4,2,2.66169158787139,1,5.99703219459656,5,6,5.23268052492909,6.45529796778632,6.22603334186632,5.36486222176294,1,1.37339588095634,1.39031537923351
1532971,"male",20,"CurrentInUniv",6.69496640214329,5.87518512911188,5,6,6.9189927316622,5.3223165271036,1,1.38175599092388,2,1,5,2,2.97688847261574,-0.730085309925461,6.88845181076902,5.18217468456268,6,6,4.15209592906729,6,1,3.81145698348838,2.47821024740487,4,2.05447375495049,3.158441551972,1,1.4406608466005,2,5,6,4.77094530367939,6,6.57977052863669,6,1.37157548318045,3.42141616960522,2.24457023410151,4,-0.626637178383888,6.14147785153543,6.53001241267506,3.72632241231275,3.94600309752473,6,6,6,2.5122003739764,1,1
1551511,"female",23,"CurrentInUniv",4.56103255859582,4.77686300388397,6,5,4,4.22806582164573,1,1.72360441556424,2,0.578409692239679,3,2,1.82697991425248,2.66537483539315,5,6.89934938131871,5,5,6.15327526625985,5,2,3,2,4,3.16762599464319,3,4,2.84053470845949,5,4,5,4.01335811003361,3,2.69442099839284,4,3,3.92967128260696,2.26233090176267,2,2.69639457073721,5,5.73562876879382,2.60391537071442,5,5,5,5,0.518569981635643,2,2
1616143,"female",30,"CollegeDegree",4.94073831489335,5.02632221050318,6,6,6,5.16950207432018,1,0.970465989613016,1,2,3,2,2.27681875257854,3.83970174412525,3,5.13030663519156,4,5,2.32317198665218,2,3,4,4,4,2.782600995,2,4,2.64269641013315,4,4,4,4.58420161396052,3,1.65999950441778,5,4,2.52200821196554,3.2176359069984,4,2.90867654969979,6,6.03823795351602,4.99226396783184,6,6,6,4,-0.717119317733108,1,1
1621727,"female",33,"CollegeDegree",4.83648432306589,4.20806871074483,5,5,5.54408087652844,4.63149552904182,1,0.622824787410796,2,3,5,2,3.53460393356678,2.53848648028609,5.94201330105957,4.73556489257372,6,5,2.93568635821511,2,2,1.29076612467133,-1.48718160903425,5,3.46691372782252,1.74050758512868,2,3.08935954373898,5,5,5,4.50757376750168,2,3.86428523071376,5,2.38020281289332,3.30772239902716,0.441465713951251,2,1.60135895862179,7.39028758756681,3.99473600862387,2.50834417208788,4.925892450221,5,5,2,1.30477829988614,2,2
1627455,"male",55,"GradOrProDegree",5,4,5,6,4.2841680433143,5,2,2,2,3,4,4,4,3,2.62171408799505,4,3,4,4,3,2,2.46805847786525,3.18901859496352,4,3,2.81314018157188,3,2.7895628859322,5,4,6,5,5,5,5,2.0620507078919,2,3,3,2,4.01479755056449,5,5,6.45600246990086,4,3,5,3,3,4
1635868,"male",15,"less12yrs",3,3,2.20474977409773,4.09043322492734,4,4,4.60864202593606,2,4.97397483867854,4.45625443691964,5.29537202630629,3.38722284644282,3,2,5,5,4.85845036371883,5.36215409910585,4,2.23113709612177,4.27147547548677,1,2,2.47787485868734,4,2,1.97966129693705,2.19336533122001,4.67899750473256,3.7313666983601,4.05657029413246,5,3.8808430328562,5,3.62220960836887,3,4,2,2.69982315223764,2,5,5,2,4,4.88574553869986,4.36551142325177,2.07372033919677,2,1.85662699689183,2.49358487127252
1646524,"female",34,"SomeCollege",3,5,3.1741761931601,6.27885036279391,3.06574995024935,5,2.44310678068782,1,3.46298496590888,4.06735489057237,2.68723183360281,3.34749461731193,6,1,5.22788446525916,5,2.88655398507427,4.444969789586,5,2.71023727136497,3.69599260359346,1.16642137538543,2.70248504092164,3.93486287742324,3,2.84373884513472,3.39210481255745,1.36742847829292,3.81388680937582,3.96980203529651,3.46308980145135,5,3.06764778965853,6,5.01149351206168,0.346771874265642,2,1,2.67627118272066,1,5.83465985030965,5,4,5.14378026140182,3.71334224987761,3.77320859953865,2.25607429952067,5,2.70966906754514,2.69003579705286
1655072,"female",20,"CurrentInUniv",3.89658109067976,3.52519278398231,4,5,3.33594559838386,4.13408549604372,2,2.52961269979349,3,3,3,2,2.40519294662107,2.79453267307539,4.39007421110848,2.98325701255528,5,3,2.52526519635621,3,4,4.9922839364492,2.87034357491551,5,4.67140109055155,2.98804253882359,5,3.84222065895993,3,5,4,1.99408215251292,2,2.01817705752017,4,3.3071754173965,2.89640249513091,4.41585614080542,5,2.72870734606788,4.39172316326048,4.25672850717974,2.87059794213386,3.90241441129452,4,4,4,2.37453519408575,3,2
1657529,"male",17,"less12yrs",5.76480101654322,5.8947203143194,6,6,6.21134604640891,6.39293417760862,1,-0.028606967488034,1,4,5,5,3.21421034901019,3.7541208729974,5.68958180346444,4.26447647073471,6,5,4.28035794167923,2,5,1.72254989562343,3.11563837549717,6,3.42189227084811,4.96337835690551,4,3.42370018921236,3,2,6,5.39442004396652,2,6.44001940371255,6,2.1929700058151,3.08983836409822,2.84777217689463,3,1.27138565884796,5.03308964512465,4.09097458390248,5.82317688655194,8.2169962200568,6,6,6,0.217131508481751,2,4
1660490,"female",32,"CurrentInUniv",4,5,5,6,4.64663518023018,5,2,2,2,2,4,2,2,2,5.65751773326416,5,6,5,5,4,2,2.32917277388707,0.632207527543827,4,2,3.50419997077895,3,2.38844604588843,6,5,5,5,3,5,5,1.35831987075388,2,2,2,2,5.74033930523147,5,5,5.09167784207037,5,6,5,1,2,3
1662582,"female",27,"GradOrProDegree",5,6,6.01584998046576,4.22767270509798,6,5,1.37499170721644,2,4.42004881452035,0.442192234913837,0.96428162886851,3.48999283415846,1,5,4,6,5.80177562023031,4.27701376415327,6,3.68861066849048,3.9683503901481,1,4,6.10746516578427,2,2,4.93392433265032,5.04570289558684,3.90623979431263,1.42686131409617,3.34119015295515,1,1.02118799589993,1,3.40123537523522,4,6,5,2.37224644978366,4,4,2,5,5,2.23798972407293,6.06609186179111,3.42716930429925,1,2.30023126665458,1.95892872425471
1688928,"female",38,"GradOrProDegree",6.94360578918863,6.60909362350328,6,5,6.18281652422161,5.76089698091081,1,0.375091414154661,4,1,1,1,2.17927296434805,1.85724527429171,5.4575223343185,5.8909429233369,5,6,6.15736717031192,6,4,-0.598383602909391,1.52374879925199,5,1.35649092724759,3.82486377172217,2,2.12799170304666,4,2,5,2.67397395553625,4,2.89906693288459,6,2.58480647391721,5.17694369024933,3.50345511287592,2,0.584885547482412,5.32772457104633,4.83617490776962,3.58791341348243,4.34759081604063,5,5,5,2.46806338703314,3,4
1690609,"male",32,"CollegeDegree",5.344165853281,6.99751070080528,5.66741936285905,6.06312512807156,5,4.06678582280887,3.07877082928027,2.98413210616972,-0.336557746002947,1.24916527732336,1.13751406420136,1.3185154523987,0.703291555423603,0.760932298808558,4,4.15805646818411,5.68139592046003,7.50816298488303,6.52571488970335,4.50729700716059,1.1966246810254,1,1,2.25437263007145,2.35144775845174,2,3.10814171710994,1.1043649496524,5.35685118118303,5.63696792966546,4.75760586760176,3.40845544169492,5.22928742460339,5.52996156932969,3.00167832010276,2,4.39264423952675,4.75313070975852,2.26294645775463,1.84517475338623,6,7.81322708442174,2.98111946134741,6,4.99850246100778,4.4085470638389,4.31801550949555,2.61058531786657,1.65657813337074,0.64833844445243
1744131,"male",20,"CurrentInUniv",5.04870105183258,4.00019868940467,6,6,5,6.8690856447955,5,2.00683800694613,1,1,5,6,4.07637228603745,4.05373902439308,3,4.91698408384476,5,2,2.40192563011943,1,2,6,5,6,4.18043022423814,5,4,4.32530733060701,2,5,5,5.39371900788113,1,4.50178368148799,5,3,4.57229315256717,3.25870972270452,5,4.85843287552929,5,3.87769955062583,4.60912991502205,6,5,6,4,1.29317160073583,3,4
1799590,"female",22,"GradOrProDegree",5.16098947257644,5.74637187534892,5.85945176789699,5.51604092647298,6,5.6108508804521,0.851902573561855,0.641703124299721,0.951285776406894,4.11977568797779,4.24424635655679,3.0126748128439,4.9215826918131,3.09486670482343,5,4.06712459746815,4.84663070590305,3.80860140027127,2.48300760694471,2.95573663322417,2.67146734226032,4,2,5.3614400921671,4.17216626798602,4,4.25881141607658,3.33437758513568,3.03212595129541,5.21114359464417,3.13611859530886,5.67945027407646,4.50729203444446,5.57921825614098,3.98035395479842,1,2.43206710991267,1.63626378145526,1.01067872449991,1.45828036427129,6,5.43226273903006,3.56536881156249,6,4.86346043116719,5.89326105575228,2.76789487862474,1.49776819246634,2.22655457505226,3.04374532264837
1802061,"female",40,"CurrentInUniv",6.72297667142584,4.76805564926384,4.45800651866962,3.28967499444632,6,4.05747913556977,2.27545013870684,3.4910181591411,0.276453366572167,0.645048596197702,3.12061342041,2.6686295958386,3.26890673915384,3.00695579546184,5,5.1286083017003,5.89162965879882,2.79441683411303,3.45171349596281,3.08098423609176,3.29647877480673,6,6,4.24471988613815,5.68575315289222,6,3.12666739182715,3.3521719468898,0.841896878091671,1.67823447457735,3.84693349681186,3.77627714678278,2.14630426412248,3.57924822172396,5.76438455389473,3,3.79422721011952,4.38413076038475,5.39358395376264,1.41043128986328,6,5.68259156395496,6.09941815404018,6,5.34014389783547,2.97551117949493,4.92938979707241,3.89874000862975,2.26243040742083,0.631543960844087
1805306,"male",32,"GradOrProDegree",4.47713394571369,6.18614522753562,5.63723605757744,5,6.04638293078912,4.82172603120911,2,3.06439550131276,3,2,4,2,2.19606560214662,1.31882556785878,4.37331183361508,4.82466976397028,5,4,2.28712982214108,2,4,5.05674775810453,3.47436876787431,5,3.5368838510765,2.97027342349395,4,3.65308825531139,3,4,3,1.9901657925958,3,2.02239509945797,2,5.35769947643385,5.46936893074179,5.30754454970598,5,5.71662816433998,4.07812940453667,5.42248914535106,4.27391568309405,4.75514769684338,4,4,5,3.3674928347208,3,4
1817054,"female",19,"SomeCollege",5,5,5.19856628214132,5.48209219878667,6,5,3.51248911948727,2,2.72457090097559,2.49412113070318,5.68493680865934,2.9233674553643,1,2,5,6,6.07245879599299,5.43930909496498,4,2.52055397192459,1.45745864889993,3,3,3.85794631987533,2,4,4.02244775928328,3.91642184316344,4.76695509731688,3.33483278491318,6.14089254482679,4,3.86670294049111,5,4.25159221604979,4,4,4,2.60535717142101,4,6,5,3,5,5.38576095874482,6.01319997841508,5.55121462021662,1,2.50421828187958,2.11970781020056
1824322,"female",35,"CollegeDegree",6,4,6,5,4.32657059362703,1,1,3,2,1,3,3,1,4,2.52683000268677,5,5,5,2,3,5,5.5815212199388,4.68455310019596,6,6,4.27932269441787,6,6.20671744327575,1,1,4,1,2,3,4,3.1578781663935,4,4,5,5,3.361493501485,5,4,6.61907094731582,4,2,4,3,2,2
1836398,"female",21,"CurrentInUniv",6,6,5,5,5.21444043678636,4,2,2,2,2,2,2,3,2,4.03086430793108,3,5,6,5,5,2,2.54239222505277,2.82212845064419,3,3,2.79945939533979,2,2.94392575836313,3.29217585840158,5,5,3,4,4,5,2.87459852436796,4,3,3,2,5.29732074586592,5,4,4.98468271247951,5,5,5,2,2,2
1844063,"female",28,"GradOrProDegree",4.97817704906741,4.76433153902581,5,6,5.26006979352487,5.13816719462055,5,0.294560281853033,2,2,4,3,6.59254711697842,1.83521361087324,5.51777855175543,3.67338006541757,5,5,4.99275638670822,5,4,0.209692704873029,0.784564620013554,3,-0.408454438581574,1.81515274623038,3,0.607458852980733,6,6,6,4.72255890628751,4,3.76735852432264,6,2.62694649849566,4.19500840912189,0.903985953811006,1,0.081885495763474,6.23815925584813,7.01296460679505,3.21713582333542,3.66143152955572,5,6,3,1.84618809007978,3,2
1846672,"female",61,"GradOrProDegree",3.5031355816197,4.69938890260673,3,3,4,5.10447079552646,4,3.76998639804427,3.79518845098538,1,6,1,1.61034795026844,2.401490959864,5,4.93351161227361,3,6,4.63492365050474,1,3,4,2,3,5.99276447655213,5,4,3.00962367585138,4,2,3,4.31138279370532,2,1.38942465789019,4,4,2.79696652863958,3.27223692263942,3,3.70270191850995,6,6.14407421102572,5.30066144270803,6,5,6,5,0.0640153004434305,1,1
1912454,"female",28,"GradOrProDegree",4,5,5.3482123176596,5.11102314295915,4,3,2.22692722588842,2,2.70131810947424,2.00528468740522,5.69507452718218,4.13553690223487,2,1,6,4,5.02862141913532,4.23304953577412,3,1.49787610218021,3.43952501126143,1,4,4.51443786868019,2,2,4.95119987126214,3.78558492518096,1.31561162621433,3.34881469751207,2.5560604721091,1,0.833485244881603,4,1.15927539489377,5,5,6,6.16658252833085,5,4,6,5,6,5.24714547929655,4.00122516741374,5.05426327483441,1,1.57820175965647,0.370748587977593
1915224,"male",20,"CurrentInUniv",3,5,3.62462162281563,4.14730315414257,4.35069785206899,2,0.852824180613383,2,-0.194610376760474,4.70354315973115,2.90796592605532,2.66978338667259,4,4,4.39792293134456,2.34254868975372,4.70836597670585,2.80308163748911,3,2.00400250825574,3.90773167928322,5.27787918147065,3.65742452524864,4.86460688702396,4.89536149075438,5.65889806647464,4.01603419509192,5.20380241872278,0.209629965745615,3.73903206051983,2.76959019373731,3,2.56647873109193,5,3.57698248290147,2.79097844349153,2,4,2.50116109928855,3,5.01167658220474,3,5,4.5621526483073,2.9806911411773,4.06210215635147,5.07256691919227,4,3.55163654662558,3.17720020182716
